2024-06-06 17:10:16.367140: parameter 1, 11 < 12
2024-06-06 17:10:16.662633: param 0, 13<10
2024-06-06 17:10:16.926497: param 0, 9<13
2024-06-06 17:10:17.198668: parameter 0, 13 < 12
2024-06-06 17:10:17.457595: parameter 0, 11 < 13
2024-06-06 17:10:17.756435: param 1, 13<4
2024-06-06 17:10:18.043403: param 1, 5<13
2024-06-06 17:10:18.321528: parameter 1, 13 < 12
2024-06-06 17:10:18.580189: parameter 1, 11 < 13
2024-06-06 17:10:18.845114: param 0, 14<10
2024-06-06 17:10:19.098682: param 0, 9<14
2024-06-06 17:10:19.358805: param 0, 14<13
2024-06-06 17:10:19.606106: parameter 0, 11 < 14
2024-06-06 17:10:19.864027: param 1, 14<4
2024-06-06 17:10:20.119951: param 1, 5<14
2024-06-06 17:10:20.412835: param 1, 14<13
2024-06-06 17:10:20.674172: parameter 1, 11 < 14
2024-06-06 17:10:20.678493: Prioritization done. Final prioritized list: [2, 6, 4, 8, 12, 3, 0, 10, 9, 7, 1, 13, 14, 11, 5]
2024-06-06 17:10:20.693857: Prioritization done. Final prioritized list: [2, 6, 4, 8, 12, 3, 0, 10, 9, 7, 1, 13, 14, 11, 5]
2024-06-06 17:10:22.793695: start
2024-06-06 17:10:24.362217: Prioritization done. Final prioritized list: [2, 6, 4, 8, 12, 3, 0, 10, 9, 7, 1, 13, 14, 11, 5]
2024-06-06 17:10:24.378129: Prioritization done. Final prioritized list: [2, 6, 4, 8, 12, 3, 0, 10, 9, 7, 1, 13, 14, 11, 5]
2024-06-06 17:10:25.750563: start
2024-06-06 17:10:28.444295: Prioritization done. Final prioritized list: [2, 6, 4, 8, 12, 3, 0, 10, 9, 7, 1, 13, 14, 11, 5]
2024-06-06 17:10:28.459909: Prioritization done. Final prioritized list: [2, 6, 4, 8, 12, 3, 0, 10, 9, 7, 1, 13, 14, 11, 5]
2024-06-06 17:20:14.996694: start
2024-06-06 17:20:28.767261: parameter 0, 1 < 0
2024-06-06 17:20:29.380411: parameter 1, 0 < 1
2024-06-06 17:20:29.862070: parameter 0, 2 < 0
2024-06-06 17:20:30.574478: parameter 0, 1 < 2
2024-06-06 17:20:31.122053: parameter 1, 2 < 1
2024-06-06 17:20:31.705631: parameter 1, 0 < 2
2024-06-06 17:20:32.436672: param 0, 3<2
2024-06-06 17:20:33.835402: parameter 0, 3 < 1
2024-06-06 17:20:34.565688: param 1, 2<3
2024-06-06 17:20:35.443736: parameter 1, 3 < 1
2024-06-06 17:20:36.368320: param 0, 2<4
2024-06-06 17:20:36.918146: parameter 0, 4 < 0
2024-06-06 17:20:37.556835: param 1, 3<4
2024-06-06 17:20:38.210355: parameter 1, 4 < 1
2024-06-06 17:20:38.843713: param 0, 2<5
2024-06-06 17:20:39.507763: parameter 0, 5 < 0
2024-06-06 17:20:40.130598: parameter 0, 4 < 5
2024-06-06 17:20:40.769148: param 1, 5<3
2024-06-06 17:20:41.421802: parameter 1, 2 < 5
2024-06-06 17:20:42.188667: param 0, 6<4
2024-06-06 17:20:42.839607: param 0, 1<6
2024-06-06 17:20:43.508141: parameter 0, 6 < 2
2024-06-06 17:20:44.175896: param 1, 3<6
2024-06-06 17:20:44.888439: parameter 1, 6 < 1
2024-06-06 17:20:45.588256: parameter 1, 4 < 6
2024-06-06 17:20:46.323860: param 0, 7<2
2024-06-06 17:20:47.116852: param 0, 1<7
2024-06-06 17:20:48.565528: parameter 0, 7 < 6
2024-06-06 17:20:49.228703: param 1, 3<7
2024-06-06 17:20:49.934471: param 1, 7<6
2024-06-06 17:20:50.609947: parameter 1, 4 < 7
2024-06-06 17:20:51.272618: param 0, 8<2
2024-06-06 17:20:51.818027: param 0, 7<8
2024-06-06 17:20:52.459838: parameter 0, 8 < 6
2024-06-06 17:20:53.053874: param 1, 4<8
2024-06-06 17:20:53.753023: param 1, 8<6
2024-06-06 17:20:54.418120: parameter 1, 7 < 8
2024-06-06 17:20:55.100222: param 0, 9<6
2024-06-06 17:20:55.721972: param 0, 7<9
2024-06-06 17:20:56.390136: parameter 0, 9 < 8
2024-06-06 17:20:57.000890: param 1, 4<9
2024-06-06 17:20:57.677298: param 1, 9<6
2024-06-06 17:20:58.380725: parameter 1, 8 < 9
2024-06-06 17:20:59.040783: param 0, 10<6
2024-06-06 17:20:59.752803: param 0, 7<10
2024-06-06 17:21:00.416573: parameter 0, 10 < 8
2024-06-06 17:21:01.104972: parameter 0, 9 < 10
2024-06-06 17:21:01.818578: param 1, 10<7
2024-06-06 17:21:02.446731: param 1, 5<10
2024-06-06 17:21:03.084342: parameter 1, 10 < 4
2024-06-06 17:21:03.756416: parameter 1, 3 < 10
2024-06-06 17:21:04.445699: param 0, 11<8
2024-06-06 17:21:05.129412: param 0, 7<11
2024-06-06 17:21:05.786962: parameter 0, 11 < 10
2024-06-06 17:21:06.466380: parameter 0, 9 < 11
2024-06-06 17:21:07.154646: param 1, 11<4
2024-06-06 17:21:07.791077: param 1, 5<11
2024-06-06 17:21:08.411212: parameter 1, 11 < 10
2024-06-06 17:21:09.040873: parameter 1, 3 < 11
2024-06-06 17:21:09.785368: param 0, 12<8
2024-06-06 17:21:10.339520: param 0, 9<12
2024-06-06 17:21:10.937427: parameter 0, 12 < 10
2024-06-06 17:21:11.688663: parameter 0, 11 < 12
2024-06-06 17:21:12.461284: param 1, 12<4
2024-06-06 17:21:13.143306: param 1, 3<12
2024-06-06 17:21:13.781078: parameter 1, 12 < 10
2024-06-06 17:21:14.404200: parameter 1, 11 < 12
2024-06-06 17:21:15.184707: param 0, 13<10
2024-06-06 17:21:15.780455: param 0, 9<13
2024-06-06 17:21:16.323142: parameter 0, 13 < 12
2024-06-06 17:21:16.873214: parameter 0, 11 < 13
2024-06-06 17:21:17.472046: param 1, 13<10
2024-06-06 17:21:18.066597: param 1, 3<13
2024-06-06 17:21:18.635662: parameter 1, 13 < 12
2024-06-06 17:21:19.209519: parameter 1, 11 < 13
2024-06-06 17:21:19.741406: param 0, 14<10
2024-06-06 17:21:20.313714: param 0, 9<14
2024-06-06 17:21:21.029427: param 0, 14<13
2024-06-06 17:21:21.581384: parameter 0, 11 < 14
2024-06-06 17:21:22.062885: param 1, 14<10
2024-06-06 17:21:22.591280: param 1, 3<14
2024-06-06 17:21:23.177464: param 1, 14<13
2024-06-06 17:21:23.720474: parameter 1, 11 < 14
2024-06-06 17:21:23.725470: Prioritization done. Final prioritized list: [6, 4, 8, 10, 12, 5, 0, 2, 9, 7, 1, 13, 14, 11, 3]
2024-06-06 17:21:23.751757: Prioritization done. Final prioritized list: [6, 4, 8, 10, 12, 5, 0, 2, 9, 7, 1, 13, 14, 11, 3]
2024-06-06 17:21:26.925458: Reset complete
2024-06-06 17:21:29.273121: parameter 0, 1 < 0
2024-06-06 17:21:29.718276: parameter 1, 0 < 1
2024-06-06 17:21:30.130577: parameter 0, 2 < 0
2024-06-06 17:21:30.613077: parameter 0, 1 < 2
2024-06-06 17:21:30.963832: parameter 1, 2 < 1
2024-06-06 17:21:31.388263: parameter 1, 0 < 2
2024-06-06 17:21:31.792649: param 0, 3<2
2024-06-06 17:21:32.136113: parameter 0, 1 < 3
2024-06-06 17:21:32.422616: param 1, 3<2
2024-06-06 17:21:32.717594: parameter 1, 0 < 3
2024-06-06 17:21:32.994693: param 0, 4<2
2024-06-06 17:21:33.276546: parameter 0, 3 < 4
2024-06-06 17:21:33.559848: param 1, 4<2
2024-06-06 17:21:33.811373: parameter 1, 3 < 4
2024-06-06 17:21:34.085089: param 0, 5<4
2024-06-06 17:21:34.324142: parameter 0, 3 < 5
2024-06-06 17:21:34.558163: param 1, 5<4
2024-06-06 17:21:35.006040: parameter 1, 5 < 3
2024-06-06 17:21:35.446175: parameter 1, 5 < 0
2024-06-06 17:21:35.922015: param 0, 6<4
2024-06-06 17:21:36.374839: param 0, 6<3
2024-06-06 17:21:36.862784: parameter 0, 6 < 1
2024-06-06 17:21:37.352711: param 1, 6<4
2024-06-06 17:21:37.588919: param 1, 0<6
2024-06-06 17:21:37.810006: parameter 1, 6 < 3
2024-06-06 17:21:38.056887: param 0, 5<7
2024-06-06 17:21:38.281060: param 0, 7<2
2024-06-06 17:21:38.507750: parameter 0, 4 < 7
2024-06-06 17:21:38.730245: param 1, 7<3
2024-06-06 17:21:38.950663: param 1, 0<7
2024-06-06 17:21:39.389491: parameter 1, 6 < 7
2024-06-06 17:21:39.802268: param 0, 4<8
2024-06-06 17:21:40.263170: param 0, 2<8
2024-06-06 17:21:40.714862: parameter 0, 0 < 8
2024-06-06 17:21:41.167187: param 1, 3<8
2024-06-06 17:21:41.861069: param 1, 8<2
2024-06-06 17:21:42.120882: parameter 1, 4 < 8
2024-06-06 17:21:42.356838: param 0, 9<4
2024-06-06 17:21:42.609436: param 0, 3<9
2024-06-06 17:21:43.076037: parameter 0, 5 < 9
2024-06-06 17:21:43.299649: param 1, 9<3
2024-06-06 17:21:43.538989: param 1, 6<9
2024-06-06 17:21:43.991153: parameter 1, 7 < 9
2024-06-06 17:21:44.435314: param 0, 4<10
2024-06-06 17:21:44.667346: param 0, 10<0
2024-06-06 17:21:45.101379: parameter 0, 10 < 2
2024-06-06 17:21:45.563886: parameter 0, 10 < 7
2024-06-06 17:21:45.793061: param 1, 3<10
2024-06-06 17:21:46.237646: param 1, 2<10
2024-06-06 17:21:46.709106: parameter 1, 1 < 10
2024-06-06 17:21:47.138423: param 0, 4<11
2024-06-06 17:21:47.371430: param 0, 11<2
2024-06-06 17:21:47.626942: parameter 0, 7 < 11
2024-06-06 17:21:48.533948: param 1, 3<11
2024-06-06 17:21:49.260472: param 1, 2<11
2024-06-06 17:21:49.514109: parameter 1, 11 < 10
2024-06-06 17:21:49.768513: parameter 1, 1 < 11
2024-06-06 17:21:50.231497: param 0, 10<12
2024-06-06 17:21:50.723126: param 0, 2<12
2024-06-06 17:21:51.072599: parameter 0, 12 < 8
2024-06-06 17:21:51.571529: parameter 0, 12 < 0
2024-06-06 17:21:52.051928: param 1, 12<4
2024-06-06 17:21:52.285270: param 1, 7<12
2024-06-06 17:21:52.554536: parameter 1, 12 < 3
2024-06-06 17:21:52.803529: parameter 1, 9 < 12
2024-06-06 17:21:53.045435: param 0, 13<10
2024-06-06 17:21:53.514574: param 0, 13<5
2024-06-06 17:21:53.771694: param 0, 1<13
2024-06-06 17:21:54.021168: parameter 0, 13 < 3
2024-06-06 17:21:54.697905: param 1, 3<13
2024-06-06 17:21:55.116593: param 1, 1<13
2024-06-06 17:21:55.522878: parameter 1, 10 < 13
2024-06-06 17:21:55.981346: param 0, 10<14
2024-06-06 17:21:56.361112: param 0, 14<12
2024-06-06 17:21:56.622852: param 0, 14<11
2024-06-06 17:21:56.889181: parameter 0, 7 < 14
2024-06-06 17:21:57.477404: param 1, 14<4
2024-06-06 17:21:58.190116: param 1, 14<7
2024-06-06 17:21:58.497042: param 1, 0<14
2024-06-06 17:21:58.754365: parameter 1, 14 < 6
2024-06-06 17:21:58.758479: Prioritization done. Final prioritized list: [8, 2, 11, 10, 12, 0, 7, 14, 4, 3, 13, 1, 9, 5, 6]
2024-06-06 17:21:58.774538: Prioritization done. Final prioritized list: [8, 2, 11, 10, 12, 0, 7, 14, 4, 3, 13, 1, 9, 5, 6]
2024-06-06 17:29:43.562931: start
2024-06-06 17:30:49.182754: start
2024-06-06 17:35:17.105328: start
2024-06-06 17:35:23.343233: parameter 0, 0 < 1
2024-06-06 17:35:23.725715: parameter 1, 1 < 0
2024-06-06 17:35:24.009457: parameter 0, 1 < 2
2024-06-06 17:35:24.278586: parameter 1, 2 < 0
2024-06-06 17:35:24.837585: parameter 1, 2 < 1
2024-06-06 17:35:25.102387: param 0, 1<3
2024-06-06 17:35:25.380932: parameter 0, 3 < 2
2024-06-06 17:35:25.660625: param 1, 1<3
2024-06-06 17:35:25.940928: parameter 1, 3 < 0
2024-06-06 17:35:26.210659: param 0, 3<4
2024-06-06 17:35:26.458845: parameter 0, 4 < 2
2024-06-06 17:35:26.750276: param 1, 3<4
2024-06-06 17:35:27.001340: parameter 1, 4 < 0
2024-06-06 17:35:27.287567: param 0, 3<5
2024-06-06 17:35:27.541345: parameter 0, 5 < 2
2024-06-06 17:35:27.798487: parameter 0, 4 < 5
2024-06-06 17:35:28.053614: param 1, 5<3
2024-06-06 17:35:28.311144: parameter 1, 1 < 5
2024-06-06 17:35:28.591418: param 0, 6<4
2024-06-06 17:35:28.841412: param 0, 1<6
2024-06-06 17:35:29.118664: parameter 0, 6 < 3
2024-06-06 17:35:29.357912: param 1, 3<6
2024-06-06 17:35:29.628805: parameter 1, 6 < 0
2024-06-06 17:35:29.874935: parameter 1, 4 < 6
2024-06-06 17:35:30.132710: param 0, 7<3
2024-06-06 17:35:30.615696: param 0, 7<1
2024-06-06 17:35:31.097493: parameter 0, 7 < 0
2024-06-06 17:35:31.370556: param 1, 3<7
2024-06-06 17:35:31.857180: param 1, 6<7
2024-06-06 17:35:32.103156: parameter 1, 7 < 0
2024-06-06 17:35:32.365641: param 0, 3<8
2024-06-06 17:35:32.615894: param 0, 8<5
2024-06-06 17:35:32.890343: parameter 0, 4 < 8
2024-06-06 17:35:33.147158: param 1, 8<4
2024-06-06 17:35:33.408215: param 1, 5<8
2024-06-06 17:35:33.912375: parameter 1, 3 < 8
2024-06-06 17:35:34.156406: param 0, 9<3
2024-06-06 17:35:34.409660: param 0, 1<9
2024-06-06 17:35:34.662731: parameter 0, 9 < 6
2024-06-06 17:35:34.916888: param 1, 8<9
2024-06-06 17:35:35.176194: param 1, 9<7
2024-06-06 17:35:35.442493: parameter 1, 6 < 9
2024-06-06 17:35:35.710733: param 0, 10<3
2024-06-06 17:35:36.195821: param 0, 10<1
2024-06-06 17:35:36.449807: parameter 0, 0 < 10
2024-06-06 17:35:36.705607: param 1, 10<4
2024-06-06 17:35:36.960840: param 1, 5<10
2024-06-06 17:35:37.199937: parameter 1, 10 < 8
2024-06-06 17:35:37.454608: parameter 1, 3 < 10
2024-06-06 17:35:37.695434: param 0, 11<6
2024-06-06 17:35:38.190856: param 0, 11<10
2024-06-06 17:35:38.676922: parameter 0, 11 < 0
2024-06-06 17:35:39.216650: parameter 0, 11 < 7
2024-06-06 17:35:39.504394: param 1, 8<11
2024-06-06 17:35:39.776909: param 1, 11<9
2024-06-06 17:35:40.333721: parameter 1, 11 < 6
2024-06-06 17:35:40.626954: parameter 1, 4 < 11
2024-06-06 17:35:40.877268: param 0, 12<6
2024-06-06 17:35:41.144948: param 0, 10<12
2024-06-06 17:35:41.397142: parameter 0, 12 < 9
2024-06-06 17:35:41.966651: parameter 0, 12 < 1
2024-06-06 17:35:42.652486: param 1, 12<4
2024-06-06 17:35:42.945412: param 1, 3<12
2024-06-06 17:35:43.214924: parameter 1, 12 < 8
2024-06-06 17:35:43.488467: parameter 1, 10 < 12
2024-06-06 17:35:44.034745: param 0, 9<13
2024-06-06 17:35:44.310483: param 0, 13<8
2024-06-06 17:35:44.804750: param 0, 13<3
2024-06-06 17:35:45.311040: parameter 0, 13 < 6
2024-06-06 17:35:45.564726: param 1, 8<13
2024-06-06 17:35:45.825921: param 1, 13<9
2024-06-06 17:35:46.085165: param 1, 11<13
2024-06-06 17:35:46.344022: parameter 1, 13 < 6
2024-06-06 17:35:46.831358: param 0, 14<13
2024-06-06 17:35:47.327052: param 0, 14<10
2024-06-06 17:35:47.582963: param 0, 7<14
2024-06-06 17:35:47.827331: parameter 0, 14 < 0
2024-06-06 17:35:48.316581: param 1, 14<4
2024-06-06 17:35:48.794964: param 1, 14<3
2024-06-06 17:35:49.282623: param 1, 14<1
2024-06-06 17:35:49.795043: parameter 1, 2 < 14
2024-06-06 17:36:14.821790: start
2024-06-06 17:36:18.665730: parameter 0, 1 < 0
2024-06-06 17:36:19.124883: parameter 1, 1 < 0
2024-06-06 17:36:19.755504: parameter 0, 0 < 2
2024-06-06 17:36:20.004136: parameter 1, 2 < 0
2024-06-06 17:36:20.501502: parameter 1, 2 < 1
2024-06-06 17:36:20.926069: param 0, 0<3
2024-06-06 17:36:21.255302: parameter 0, 2 < 3
2024-06-06 17:36:21.665369: param 1, 3<1
2024-06-06 17:36:22.009738: parameter 1, 3 < 2
2024-06-06 17:36:22.576189: param 0, 4<2
2024-06-06 17:36:22.925691: parameter 0, 4 < 0
2024-06-06 17:36:23.245495: parameter 0, 4 < 1
2024-06-06 17:36:23.548616: param 1, 4<1
2024-06-06 17:36:23.800100: parameter 1, 4 < 2
2024-06-06 17:36:24.041231: parameter 1, 4 < 3
2024-06-06 17:36:24.322112: param 0, 5<0
2024-06-06 17:36:24.683835: parameter 0, 5 < 1
2024-06-06 17:36:25.037238: parameter 0, 5 < 4
2024-06-06 17:36:25.369797: param 1, 5<2
2024-06-06 17:36:25.654404: parameter 1, 5 < 3
2024-06-06 17:36:25.880081: parameter 1, 5 < 4
2024-06-06 17:36:27.116188: param 0, 6<0
2024-06-06 17:36:27.561869: param 0, 6<4
2024-06-06 17:36:27.880479: parameter 0, 6 < 5
2024-06-06 17:36:28.191150: param 1, 6<2
2024-06-06 17:36:28.493877: param 1, 6<4
2024-06-06 17:36:28.821949: parameter 1, 6 < 5
2024-06-06 17:36:29.137987: param 0, 7<1
2024-06-06 17:36:29.387470: param 0, 7<5
2024-06-06 17:36:29.670206: parameter 0, 7 < 6
2024-06-06 17:36:29.931953: param 1, 7<3
2024-06-06 17:36:30.260086: param 1, 7<5
2024-06-06 17:36:30.521821: parameter 1, 7 < 6
2024-06-06 17:36:30.793884: param 0, 8<1
2024-06-06 17:36:31.094161: param 0, 8<5
2024-06-06 17:36:31.356578: parameter 0, 8 < 6
2024-06-06 17:36:31.691723: parameter 0, 8 < 7
2024-06-06 17:36:31.942988: param 1, 8<3
2024-06-06 17:36:32.172155: param 1, 8<5
2024-06-06 17:36:32.426845: parameter 1, 8 < 6
2024-06-06 17:36:32.671508: parameter 1, 8 < 7
2024-06-06 17:36:32.942025: param 0, 9<4
2024-06-06 17:36:33.255544: param 0, 9<6
2024-06-06 17:36:33.543128: parameter 0, 9 < 7
2024-06-06 17:36:33.859996: parameter 0, 9 < 8
2024-06-06 17:36:34.118838: param 1, 9<4
2024-06-06 17:36:34.405842: param 1, 9<6
2024-06-06 17:36:34.718068: parameter 1, 9 < 7
2024-06-06 17:36:34.969764: parameter 1, 9 < 8
2024-06-06 17:36:35.247475: param 0, 10<4
2024-06-06 17:36:35.496117: param 0, 10<7
2024-06-06 17:36:35.761889: parameter 0, 10 < 8
2024-06-06 17:36:36.009647: parameter 0, 10 < 9
2024-06-06 17:36:36.249426: param 1, 10<4
2024-06-06 17:36:36.510071: param 1, 10<7
2024-06-06 17:36:36.941816: parameter 1, 10 < 8
2024-06-06 17:36:37.434418: parameter 1, 10 < 9
2024-06-06 17:36:37.927883: param 0, 11<5
2024-06-06 17:36:38.456178: param 0, 11<8
2024-06-06 17:36:39.001913: parameter 0, 11 < 9
2024-06-06 17:36:39.482114: parameter 0, 11 < 10
2024-06-06 17:36:39.822851: param 1, 11<5
2024-06-06 17:36:40.234655: param 1, 11<8
2024-06-06 17:36:40.581500: parameter 1, 11 < 9
2024-06-06 17:36:40.861990: parameter 1, 11 < 10
2024-06-06 17:36:41.148260: param 0, 12<5
2024-06-06 17:36:41.427348: param 0, 12<8
2024-06-06 17:36:41.680479: param 0, 12<10
2024-06-06 17:36:41.952350: parameter 0, 12 < 11
2024-06-06 17:36:42.237169: param 1, 12<5
2024-06-06 17:36:42.542287: param 1, 12<8
2024-06-06 17:36:42.845577: param 1, 12<10
2024-06-06 17:36:43.135740: parameter 1, 12 < 11
2024-06-06 17:36:43.421950: param 0, 13<6
2024-06-06 17:36:43.716590: param 0, 13<9
2024-06-06 17:36:44.010257: param 0, 13<11
2024-06-06 17:36:44.309819: parameter 0, 13 < 12
2024-06-06 17:36:44.598111: param 1, 13<6
2024-06-06 17:36:44.881994: param 1, 13<9
2024-06-06 17:36:45.161605: param 1, 13<11
2024-06-06 17:36:45.458070: parameter 1, 13 < 12
2024-06-06 17:36:45.731471: param 0, 14<6
2024-06-06 17:36:45.984036: param 0, 14<10
2024-06-06 17:36:46.266499: param 0, 14<12
2024-06-06 17:36:46.525805: parameter 0, 14 < 13
2024-06-06 17:36:46.830176: param 1, 14<6
2024-06-06 17:36:47.106690: param 1, 14<10
2024-06-06 17:36:47.381959: param 1, 14<12
2024-06-06 17:36:47.658394: parameter 1, 14 < 13
2024-06-06 17:36:47.663582: Prioritization done. Final prioritized list: [3, 2, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
2024-06-06 17:51:58.234654: start
2024-06-06 17:52:10.671550: parameter 0, 1 < 0
2024-06-06 17:52:10.986232: parameter 1, 0 < 1
2024-06-06 17:52:11.369851: parameter 0, 2 < 0
2024-06-06 17:52:11.676980: parameter 0, 1 < 2
2024-06-06 17:52:12.039099: parameter 1, 2 < 1
2024-06-06 17:52:12.345489: parameter 1, 0 < 2
2024-06-06 17:52:12.653522: param 0, 3<2
2024-06-06 17:52:12.943751: parameter 0, 1 < 3
2024-06-06 17:52:13.311644: param 1, 3<2
2024-06-06 17:52:13.596997: parameter 1, 0 < 3
2024-06-06 17:52:13.892394: param 0, 4<2
2024-06-06 17:52:14.189408: parameter 0, 3 < 4
2024-06-06 17:52:14.491475: param 1, 4<2
2024-06-06 17:52:14.759255: parameter 1, 3 < 4
2024-06-06 17:52:15.045280: param 0, 5<4
2024-06-06 17:52:15.295523: parameter 0, 3 < 5
2024-06-06 17:52:15.580438: param 1, 5<4
2024-06-06 17:52:15.847051: parameter 1, 3 < 5
2024-06-06 17:52:16.118030: param 0, 6<4
2024-06-06 17:52:16.393312: param 0, 3<6
2024-06-06 17:52:16.679836: parameter 0, 6 < 5
2024-06-06 17:52:17.203814: param 1, 6<4
2024-06-06 17:52:17.470329: param 1, 3<6
2024-06-06 17:52:17.731364: parameter 1, 6 < 5
2024-06-06 17:52:17.981570: param 0, 5<7
2024-06-06 17:52:18.227336: param 0, 7<2
2024-06-06 17:52:18.468832: parameter 0, 4 < 7
2024-06-06 17:52:18.727287: param 1, 7<5
2024-06-06 17:52:19.046857: param 1, 3<7
2024-06-06 17:52:19.321162: parameter 1, 7 < 6
2024-06-06 17:52:19.841356: param 0, 8<4
2024-06-06 17:52:20.371438: param 0, 8<6
2024-06-06 17:52:20.650459: parameter 0, 3 < 8
2024-06-06 17:52:20.934067: param 1, 8<5
2024-06-06 17:52:21.190533: param 1, 7<8
2024-06-06 17:52:21.460192: parameter 1, 8 < 6
2024-06-06 17:52:21.725418: param 0, 5<9
2024-06-06 17:52:22.001695: param 0, 9<2
2024-06-06 17:52:22.272797: parameter 0, 7 < 9
2024-06-06 17:52:22.562423: param 1, 9<6
2024-06-06 17:52:23.087119: param 1, 9<7
2024-06-06 17:52:23.341571: parameter 1, 3 < 9
2024-06-06 17:52:23.616290: param 0, 10<4
2024-06-06 17:52:24.126262: param 0, 10<8
2024-06-06 17:52:24.642967: parameter 0, 10 < 3
2024-06-06 17:52:25.179710: parameter 0, 10 < 1
2024-06-06 17:52:25.713934: param 1, 10<6
2024-06-06 17:52:25.986508: param 1, 9<10
2024-06-06 17:52:26.246952: parameter 1, 10 < 8
2024-06-06 17:52:26.496047: parameter 1, 7 < 10
2024-06-06 17:52:26.734076: param 0, 11<5
2024-06-06 17:52:26.994567: param 0, 3<11
2024-06-06 17:52:27.241631: parameter 0, 11 < 6
2024-06-06 17:52:27.736040: parameter 0, 11 < 8
2024-06-06 17:52:28.252555: param 1, 11<8
2024-06-06 17:52:28.757560: param 1, 11<9
2024-06-06 17:52:29.255632: parameter 1, 11 < 3
2024-06-06 17:52:29.727074: parameter 1, 11 < 0
2024-06-06 17:52:30.197545: param 0, 12<5
2024-06-06 17:52:30.505599: param 0, 11<12
2024-06-06 17:52:30.758094: parameter 0, 12 < 6
2024-06-06 17:52:31.243641: parameter 0, 12 < 8
2024-06-06 17:52:31.724007: param 1, 12<8
2024-06-06 17:52:32.175906: param 1, 12<9
2024-06-06 17:52:32.650886: param 1, 12<0
2024-06-06 17:52:33.157260: parameter 1, 12 < 11
2024-06-06 17:52:33.627170: param 0, 13<6
2024-06-06 17:52:34.088473: param 0, 13<11
2024-06-06 17:52:34.562684: param 0, 13<1
2024-06-06 17:52:35.283926: parameter 0, 10 < 13
2024-06-06 17:52:35.795204: param 1, 10<13
2024-06-06 17:52:36.038863: param 1, 13<4
2024-06-06 17:52:36.511109: param 1, 13<6
2024-06-06 17:52:36.995266: parameter 1, 13 < 8
2024-06-06 17:52:37.510280: param 0, 14<6
2024-06-06 17:52:37.990702: param 0, 14<3
2024-06-06 17:52:38.225777: param 0, 13<14
2024-06-06 17:52:38.476403: parameter 0, 14 < 1
2024-06-06 17:52:38.955844: param 1, 14<13
2024-06-06 17:52:39.430280: param 1, 14<3
2024-06-06 17:52:39.909335: param 1, 14<11
2024-06-06 17:52:40.367893: parameter 1, 14 < 12
2024-06-06 17:53:18.548021: start
2024-06-06 17:53:25.743085: parameter 0, 1 < 0
2024-06-06 17:53:26.386515: parameter 1, 0 < 1
2024-06-06 17:53:26.845039: parameter 0, 2 < 0
2024-06-06 17:53:27.261715: parameter 0, 1 < 2
2024-06-06 17:53:27.509043: parameter 1, 2 < 1
2024-06-06 17:53:27.971334: parameter 1, 2 < 0
2024-06-06 17:53:28.472660: param 0, 3<2
2024-06-06 17:53:28.921361: parameter 0, 3 < 1
2024-06-06 17:53:29.424313: param 1, 3<0
2024-06-06 17:53:29.905242: parameter 1, 3 < 2
2024-06-06 17:53:30.360276: param 0, 4<2
2024-06-06 17:53:30.828260: parameter 0, 4 < 1
2024-06-06 17:53:31.246795: parameter 0, 4 < 3
2024-06-06 17:53:31.689331: param 1, 4<0
2024-06-06 17:53:32.133033: parameter 1, 4 < 2
2024-06-06 17:53:32.596398: parameter 1, 4 < 3
2024-06-06 17:53:33.086877: param 0, 5<1
2024-06-06 17:53:33.548415: parameter 0, 5 < 3
2024-06-06 17:53:33.988797: parameter 0, 5 < 4
2024-06-06 17:53:34.459087: param 1, 5<2
2024-06-06 17:53:34.863938: parameter 1, 5 < 3
2024-06-06 17:53:35.300957: parameter 1, 5 < 4
2024-06-06 17:53:35.753481: param 0, 6<1
2024-06-06 17:53:36.201013: param 0, 6<4
2024-06-06 17:53:36.698484: parameter 0, 6 < 5
2024-06-06 17:53:37.161303: param 1, 6<2
2024-06-06 17:53:37.619644: param 1, 6<4
2024-06-06 17:53:38.067548: parameter 1, 6 < 5
2024-06-06 17:53:38.535088: param 0, 7<3
2024-06-06 17:53:38.962445: param 0, 7<5
2024-06-06 17:53:39.441820: parameter 0, 7 < 6
2024-06-06 17:53:39.907119: param 1, 7<3
2024-06-06 17:53:40.363657: param 1, 7<5
2024-06-06 17:53:41.335130: parameter 1, 7 < 6
2024-06-06 17:53:41.817841: param 0, 8<3
2024-06-06 17:53:42.311333: param 0, 8<5
2024-06-06 17:53:42.527287: parameter 0, 8 < 6
2024-06-06 17:53:42.915349: parameter 0, 8 < 7
2024-06-06 17:53:43.384363: param 1, 8<3
2024-06-06 17:53:43.829779: param 1, 8<5
2024-06-06 17:53:44.118682: parameter 1, 8 < 6
2024-06-06 17:53:44.587025: parameter 1, 8 < 7
2024-06-06 17:53:45.147690: param 0, 4<9
2024-06-06 17:53:45.395292: param 0, 9<2
2024-06-06 17:53:45.881674: parameter 0, 9 < 1
2024-06-06 17:53:46.411430: parameter 0, 9 < 3
2024-06-06 17:53:46.907703: param 1, 9<4
2024-06-06 17:53:47.446719: param 1, 9<6
2024-06-06 17:53:47.944237: parameter 1, 9 < 7
2024-06-06 17:53:48.423729: parameter 1, 9 < 8
2024-06-06 17:53:48.888720: param 0, 10<9
